SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
21,DC:A6:32:55:FC:3E,2020-07-17 01:31:42.026349,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
22,DC:A6:32:55:FC:3E,2020-07-17 01:31:43.297608,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
23,DC:A6:32:55:FC:3E,2020-07-17 01:31:44.105262,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
24,DC:A6:32:55:FC:3E,2020-07-17 01:31:45.058676,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
25,DC:A6:32:55:FC:3E,2020-07-17 01:31:46.129010,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
26,DC:A6:32:55:FC:3E,2020-07-17 01:31:47.240265,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
27,DC:A6:32:55:FC:3E,2020-07-17 01:31:48.107732,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
28,DC:A6:32:55:FC:3E,2020-07-17 01:31:49.081071,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-45
29,DC:A6:32:55:FC:3E,2020-07-17 01:31:50.006676,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
30,DC:A6:32:55:FC:3E,2020-07-17 01:31:51.104061,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
31,DC:A6:32:55:FC:3E,2020-07-17 01:31:52.081092,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
32,DC:A6:32:55:FC:3E,2020-07-17 01:31:53.059240,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
33,DC:A6:32:55:FC:3E,2020-07-17 01:31:54.496683,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
34,DC:A6:32:55:FC:3E,2020-07-17 01:31:55.164229,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
35,DC:A6:32:55:FC:3E,2020-07-17 01:31:56.096772,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
36,DC:A6:32:55:FC:3E,2020-07-17 01:31:57.165532,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
37,DC:A6:32:55:FC:3E,2020-07-17 01:31:58.039260,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
38,DC:A6:32:55:FC:3E,2020-07-17 01:31:59.143629,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
39,DC:A6:32:55:FC:3E,2020-07-17 01:32:00.058255,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
40,DC:A6:32:55:FC:3E,2020-07-17 01:32:01.021877,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
41,DC:A6:32:55:FC:3E,2020-07-17 01:32:02.072541,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
42,DC:A6:32:55:FC:3E,2020-07-17 01:32:03.146893,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
43,DC:A6:32:55:FC:3E,2020-07-17 01:32:04.094455,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
44,DC:A6:32:55:FC:3E,2020-07-17 01:32:05.195755,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
45,DC:A6:32:55:FC:3E,2020-07-17 01:32:06.006931,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
46,DC:A6:32:55:FC:3E,2020-07-17 01:32:07.295751,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
47,DC:A6:32:55:FC:3E,2020-07-17 01:32:08.029537,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
48,DC:A6:32:55:FC:3E,2020-07-17 01:32:09.050630,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
49,DC:A6:32:55:FC:3E,2020-07-17 01:32:10.767273,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-44
50,DC:A6:32:55:FC:3E,2020-07-17 01:32:11.058290,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-45
51,DC:A6:32:55:FC:3E,2020-07-17 01:32:12.011416,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
52,DC:A6:32:55:FC:3E,2020-07-17 01:32:13.072687,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
53,DC:A6:32:55:FC:3E,2020-07-17 01:32:14.043387,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
54,DC:A6:32:55:FC:3E,2020-07-17 01:32:15.089776,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
55,DC:A6:32:55:FC:3E,2020-07-17 01:32:16.350908,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
56,DC:A6:32:55:FC:3E,2020-07-17 01:32:17.020954,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-45
57,DC:A6:32:55:FC:3E,2020-07-17 01:32:18.011556,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-49
58,DC:A6:32:55:FC:3E,2020-07-17 01:32:19.658368,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
59,DC:A6:32:55:FC:3E,2020-07-17 01:32:20.001865,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
60,DC:A6:32:55:FC:3E,2020-07-17 01:32:21.288584,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
61,DC:A6:32:55:FC:3E,2020-07-17 01:32:22.261057,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
62,DC:A6:32:55:FC:3E,2020-07-17 01:32:23.008589,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
63,DC:A6:32:55:FC:3E,2020-07-17 01:32:24.007325,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
64,DC:A6:32:55:FC:3E,2020-07-17 01:32:26.012548,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
65,DC:A6:32:55:FC:3E,2020-07-17 01:32:27.204959,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
66,DC:A6:32:55:FC:3E,2020-07-17 01:32:28.004916,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
67,DC:A6:32:55:FC:3E,2020-07-17 01:32:29.622494,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
68,DC:A6:32:55:FC:3E,2020-07-17 01:32:30.061440,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
69,DC:A6:32:55:FC:3E,2020-07-17 01:32:31.136923,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
70,DC:A6:32:55:FC:3E,2020-07-17 01:32:32.121955,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
71,DC:A6:32:55:FC:3E,2020-07-17 01:32:33.734435,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
72,DC:A6:32:55:FC:3E,2020-07-17 01:32:34.006315,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
73,DC:A6:32:55:FC:3E,2020-07-17 01:32:35.003859,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
74,DC:A6:32:55:FC:3E,2020-07-17 01:32:36.174802,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
75,DC:A6:32:55:FC:3E,2020-07-17 01:32:37.013932,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
76,DC:A6:32:55:FC:3E,2020-07-17 01:32:38.105236,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
77,DC:A6:32:55:FC:3E,2020-07-17 01:32:39.509030,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
78,DC:A6:32:55:FC:3E,2020-07-17 01:32:40.016453,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
79,DC:A6:32:55:FC:3E,2020-07-17 01:32:41.176590,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
80,DC:A6:32:55:FC:3E,2020-07-17 01:32:42.739268,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
81,DC:A6:32:55:FC:3E,2020-07-17 01:32:43.010301,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
82,DC:A6:32:55:FC:3E,2020-07-17 01:32:44.025918,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
83,DC:A6:32:55:FC:3E,2020-07-17 01:32:45.029178,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-49
84,DC:A6:32:55:FC:3E,2020-07-17 01:32:46.005354,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
85,DC:A6:32:55:FC:3E,2020-07-17 01:32:47.262841,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
86,DC:A6:32:55:FC:3E,2020-07-17 01:32:48.019254,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
87,DC:A6:32:55:FC:3E,2020-07-17 01:32:49.723098,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-49
88,DC:A6:32:55:FC:3E,2020-07-17 01:32:50.061067,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
89,DC:A6:32:55:FC:3E,2020-07-17 01:32:51.008177,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
90,DC:A6:32:55:FC:3E,2020-07-17 01:32:53.016806,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
91,DC:A6:32:55:FC:3E,2020-07-17 01:32:54.018142,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
92,DC:A6:32:55:FC:3E,2020-07-17 01:32:55.072486,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
93,DC:A6:32:55:FC:3E,2020-07-17 01:32:56.011899,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
94,DC:A6:32:55:FC:3E,2020-07-17 01:32:57.118200,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
95,DC:A6:32:55:FC:3E,2020-07-17 01:32:58.500741,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
96,DC:A6:32:55:FC:3E,2020-07-17 01:32:59.019480,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
97,DC:A6:32:55:FC:3E,2020-07-17 01:33:00.062587,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
98,DC:A6:32:55:FC:3E,2020-07-17 01:33:01.018388,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
99,DC:A6:32:55:FC:3E,2020-07-17 01:33:02.019577,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
100,DC:A6:32:55:FC:3E,2020-07-17 01:33:03.103290,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
101,DC:A6:32:55:FC:3E,2020-07-17 01:33:04.060780,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
102,DC:A6:32:55:FC:3E,2020-07-17 01:33:05.045217,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
103,DC:A6:32:55:FC:3E,2020-07-17 01:33:06.142151,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
104,DC:A6:32:55:FC:3E,2020-07-17 01:33:07.039681,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
105,DC:A6:32:55:FC:3E,2020-07-17 01:33:08.129726,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
106,DC:A6:32:55:FC:3E,2020-07-17 01:33:09.103224,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-45
107,DC:A6:32:55:FC:3E,2020-07-17 01:33:10.069727,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
108,DC:A6:32:55:FC:3E,2020-07-17 01:33:11.103015,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
109,DC:A6:32:55:FC:3E,2020-07-17 01:33:12.203607,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
110,DC:A6:32:55:FC:3E,2020-07-17 01:33:13.091146,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
111,DC:A6:32:55:FC:3E,2020-07-17 01:33:14.824812,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
112,DC:A6:32:55:FC:3E,2020-07-17 01:33:15.007362,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-45
113,DC:A6:32:55:FC:3E,2020-07-17 01:33:16.009897,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
114,DC:A6:32:55:FC:3E,2020-07-17 01:33:17.429888,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
115,DC:A6:32:55:FC:3E,2020-07-17 01:33:18.032402,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
116,DC:A6:32:55:FC:3E,2020-07-17 01:33:19.072457,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
117,DC:A6:32:55:FC:3E,2020-07-17 01:33:20.265425,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
118,DC:A6:32:55:FC:3E,2020-07-17 01:33:21.024997,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
119,DC:A6:32:55:FC:3E,2020-07-17 01:33:23.008948,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-46
120,DC:A6:32:55:FC:3E,2020-07-17 01:33:24.098820,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-45
121,DC:A6:32:55:FC:3E,2020-07-17 01:33:25.165059,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
122,DC:A6:32:55:FC:3E,2020-07-17 01:33:27.170239,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
123,DC:A6:32:55:FC:3E,2020-07-17 01:33:28.082622,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
124,DC:A6:32:55:FC:3E,2020-07-17 01:33:29.007613,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
125,DC:A6:32:55:FC:3E,2020-07-17 01:33:30.210188,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
126,DC:A6:32:55:FC:3E,2020-07-17 01:33:31.002681,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
127,DC:A6:32:55:FC:3E,2020-07-17 01:33:32.019184,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
128,DC:A6:32:55:FC:3E,2020-07-17 01:33:33.920464,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
129,DC:A6:32:55:FC:3E,2020-07-17 01:33:34.007739,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
130,DC:A6:32:55:FC:3E,2020-07-17 01:33:35.120362,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
131,DC:A6:32:55:FC:3E,2020-07-17 01:33:36.023508,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
132,DC:A6:32:55:FC:3E,2020-07-17 01:33:37.167919,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
133,DC:A6:32:55:FC:3E,2020-07-17 01:33:38.041675,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-49
134,DC:A6:32:55:FC:3E,2020-07-17 01:33:39.155470,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
135,DC:A6:32:55:FC:3E,2020-07-17 01:33:40.342992,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
136,DC:A6:32:55:FC:3E,2020-07-17 01:33:41.077941,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
137,DC:A6:32:55:FC:3E,2020-07-17 01:33:42.041240,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
138,DC:A6:32:55:FC:3E,2020-07-17 01:33:43.070538,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
139,DC:A6:32:55:FC:3E,2020-07-17 01:33:44.521751,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
140,DC:A6:32:55:FC:3E,2020-07-17 01:33:45.054328,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
141,DC:A6:32:55:FC:3E,2020-07-17 01:33:46.030551,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-45
142,DC:A6:32:55:FC:3E,2020-07-17 01:33:47.133116,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-49
143,DC:A6:32:55:FC:3E,2020-07-17 01:33:48.058103,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
144,DC:A6:32:55:FC:3E,2020-07-17 01:33:49.500669,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-49
145,DC:A6:32:55:FC:3E,2020-07-17 01:33:50.008134,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
146,DC:A6:32:55:FC:3E,2020-07-17 01:33:51.143779,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
147,DC:A6:32:55:FC:3E,2020-07-17 01:33:52.028214,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
148,DC:A6:32:55:FC:3E,2020-07-17 01:33:53.483271,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
149,DC:A6:32:55:FC:3E,2020-07-17 01:33:54.038244,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
150,DC:A6:32:55:FC:3E,2020-07-17 01:33:55.030744,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
151,DC:A6:32:55:FC:3E,2020-07-17 01:33:56.118247,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
152,DC:A6:32:55:FC:3E,2020-07-17 01:33:57.153292,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
153,DC:A6:32:55:FC:3E,2020-07-17 01:33:58.039600,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
154,DC:A6:32:55:FC:3E,2020-07-17 01:34:00.044103,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
155,DC:A6:32:55:FC:3E,2020-07-17 01:34:01.015371,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
156,DC:A6:32:55:FC:3E,2020-07-17 01:34:02.330972,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
157,DC:A6:32:55:FC:3E,2020-07-17 01:34:03.049708,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
158,DC:A6:32:55:FC:3E,2020-07-17 01:34:04.134159,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
159,DC:A6:32:55:FC:3E,2020-07-17 01:34:05.053484,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
160,DC:A6:32:55:FC:3E,2020-07-17 01:34:06.119816,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
161,DC:A6:32:55:FC:3E,2020-07-17 01:34:07.074111,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
162,DC:A6:32:55:FC:3E,2020-07-17 01:34:08.212265,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
163,DC:A6:32:55:FC:3E,2020-07-17 01:34:09.278577,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
164,DC:A6:32:55:FC:3E,2020-07-17 01:34:10.069798,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
165,DC:A6:32:55:FC:3E,2020-07-17 01:34:11.179875,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
166,DC:A6:32:55:FC:3E,2020-07-17 01:34:12.254338,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-45
167,DC:A6:32:55:FC:3E,2020-07-17 01:34:13.004898,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
168,DC:A6:32:55:FC:3E,2020-07-17 01:34:14.024303,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
169,DC:A6:32:55:FC:3E,2020-07-17 01:34:15.807521,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
170,DC:A6:32:55:FC:3E,2020-07-17 01:34:16.046175,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
171,DC:A6:32:55:FC:3E,2020-07-17 01:34:17.366221,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
172,DC:A6:32:55:FC:3E,2020-07-17 01:34:18.036895,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
173,DC:A6:32:55:FC:3E,2020-07-17 01:34:19.143802,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
174,DC:A6:32:55:FC:3E,2020-07-17 01:34:20.066878,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
175,DC:A6:32:55:FC:3E,2020-07-17 01:34:21.249556,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
176,DC:A6:32:55:FC:3E,2020-07-17 01:34:22.048823,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
177,DC:A6:32:55:FC:3E,2020-07-17 01:34:23.203854,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
178,DC:A6:32:55:FC:3E,2020-07-17 01:34:24.072740,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
179,DC:A6:32:55:FC:3E,2020-07-17 01:34:25.047663,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
180,DC:A6:32:55:FC:3E,2020-07-17 01:34:27.052740,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
181,DC:A6:32:55:FC:3E,2020-07-17 01:34:28.075212,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-47
182,DC:A6:32:55:FC:3E,2020-07-17 01:34:29.057753,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
183,DC:A6:32:55:FC:3E,2020-07-17 01:34:30.144164,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
184,DC:A6:32:55:FC:3E,2020-07-17 01:34:31.025409,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
185,DC:A6:32:55:FC:3E,2020-07-17 01:34:32.134133,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
186,DC:A6:32:55:FC:3E,2020-07-17 01:34:33.054166,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
187,DC:A6:32:55:FC:3E,2020-07-17 01:34:34.111723,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-51
188,DC:A6:32:55:FC:3E,2020-07-17 01:34:35.122904,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
189,DC:A6:32:55:FC:3E,2020-07-17 01:34:36.775547,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
190,DC:A6:32:55:FC:3E,2020-07-17 01:34:37.024173,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-48
191,DC:A6:32:55:FC:3E,2020-07-17 01:34:38.006691,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
192,DC:A6:32:55:FC:3E,2020-07-17 01:34:39.029255,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
193,DC:A6:32:55:FC:3E,2020-07-17 01:34:40.074317,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
194,DC:A6:32:55:FC:3E,2020-07-17 01:34:41.111755,35a7f152-c8b6-11ea-83f4-dca63255fc3b,1,1,1,-50
