SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
108,DC:A6:32:55:FC:3E,2020-07-17 02:21:40.020631,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-56
109,98:04:ED:C0:E4:41,2020-07-17 02:21:40.020631,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
110,DC:A6:32:55:FC:3E,2020-07-17 02:21:42.025713,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-57
111,98:04:ED:C0:E4:41,2020-07-17 02:21:42.025713,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
112,98:04:ED:C0:E4:41,2020-07-17 02:21:43.130655,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
113,DC:A6:32:55:FC:3E,2020-07-17 02:21:43.130655,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
114,98:04:ED:C0:E4:41,2020-07-17 02:21:44.248900,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
115,DC:A6:32:55:FC:3E,2020-07-17 02:21:44.248900,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-59
116,98:04:ED:C0:E4:41,2020-07-17 02:21:46.254748,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
117,DC:A6:32:55:FC:3E,2020-07-17 02:21:46.254748,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-63
118,DC:A6:32:55:FC:3E,2020-07-17 02:21:47.644576,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
119,98:04:ED:C0:E4:41,2020-07-17 02:21:47.644576,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
120,98:04:ED:C0:E4:41,2020-07-17 02:21:48.010019,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
121,DC:A6:32:55:FC:3E,2020-07-17 02:21:48.010019,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
122,98:04:ED:C0:E4:41,2020-07-17 02:21:49.352342,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
123,DC:A6:32:55:FC:3E,2020-07-17 02:21:49.352342,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
124,98:04:ED:C0:E4:41,2020-07-17 02:21:50.084728,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
125,DC:A6:32:55:FC:3E,2020-07-17 02:21:50.084728,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
126,98:04:ED:C0:E4:41,2020-07-17 02:21:51.096596,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
127,DC:A6:32:55:FC:3E,2020-07-17 02:21:51.096596,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
128,DC:A6:32:55:FC:3E,2020-07-17 02:21:52.055948,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
129,98:04:ED:C0:E4:41,2020-07-17 02:21:52.055948,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
130,DC:A6:32:55:FC:3E,2020-07-17 02:21:53.201160,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
131,98:04:ED:C0:E4:41,2020-07-17 02:21:53.201160,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
132,98:04:ED:C0:E4:41,2020-07-17 02:21:54.047275,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
133,DC:A6:32:55:FC:3E,2020-07-17 02:21:54.047275,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-57
134,98:04:ED:C0:E4:41,2020-07-17 02:21:55.423558,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-100
135,DC:A6:32:55:FC:3E,2020-07-17 02:21:55.423558,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
136,98:04:ED:C0:E4:41,2020-07-17 02:21:56.034773,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
137,DC:A6:32:55:FC:3E,2020-07-17 02:21:56.034773,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
138,98:04:ED:C0:E4:41,2020-07-17 02:21:57.162875,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
139,DC:A6:32:55:FC:3E,2020-07-17 02:21:57.162875,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
140,98:04:ED:C0:E4:41,2020-07-17 02:21:58.171082,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
141,DC:A6:32:55:FC:3E,2020-07-17 02:21:58.171082,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
142,98:04:ED:C0:E4:41,2020-07-17 02:22:00.176377,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-99
143,DC:A6:32:55:FC:3E,2020-07-17 02:22:00.176377,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
144,98:04:ED:C0:E4:41,2020-07-17 02:22:01.034520,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
145,DC:A6:32:55:FC:3E,2020-07-17 02:22:01.034520,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
146,98:04:ED:C0:E4:41,2020-07-17 02:22:02.313985,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
147,DC:A6:32:55:FC:3E,2020-07-17 02:22:02.313985,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-59
148,DC:A6:32:55:FC:3E,2020-07-17 02:22:03.241302,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-56
149,98:04:ED:C0:E4:41,2020-07-17 02:22:03.241302,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
150,98:04:ED:C0:E4:41,2020-07-17 02:22:04.203985,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
151,DC:A6:32:55:FC:3E,2020-07-17 02:22:04.203985,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-57
152,98:04:ED:C0:E4:41,2020-07-17 02:22:05.954120,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
153,98:04:ED:C0:E4:41,2020-07-17 02:22:06.015133,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
154,DC:A6:32:55:FC:3E,2020-07-17 02:22:06.015133,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
155,98:04:ED:C0:E4:41,2020-07-17 02:22:07.472793,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
156,DC:A6:32:55:FC:3E,2020-07-17 02:22:07.472793,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-54
157,98:04:ED:C0:E4:41,2020-07-17 02:22:08.002575,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
158,DC:A6:32:55:FC:3E,2020-07-17 02:22:08.002575,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-57
159,98:04:ED:C0:E4:41,2020-07-17 02:22:09.052659,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-99
160,DC:A6:32:55:FC:3E,2020-07-17 02:22:09.052659,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-57
161,98:04:ED:C0:E4:41,2020-07-17 02:22:10.016429,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
162,DC:A6:32:55:FC:3E,2020-07-17 02:22:10.016429,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
163,98:04:ED:C0:E4:41,2020-07-17 02:22:11.371255,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
164,DC:A6:32:55:FC:3E,2020-07-17 02:22:11.371255,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-55
165,DC:A6:32:55:FC:3E,2020-07-17 02:22:12.236502,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-57
166,98:04:ED:C0:E4:41,2020-07-17 02:22:12.236502,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
167,98:04:ED:C0:E4:41,2020-07-17 02:22:14.136069,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
168,DC:A6:32:55:FC:3E,2020-07-17 02:22:14.136069,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
169,98:04:ED:C0:E4:41,2020-07-17 02:22:15.225393,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
170,DC:A6:32:55:FC:3E,2020-07-17 02:22:15.225393,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-59
171,98:04:ED:C0:E4:41,2020-07-17 02:22:16.131593,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
172,DC:A6:32:55:FC:3E,2020-07-17 02:22:16.131593,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-61
173,98:04:ED:C0:E4:41,2020-07-17 02:22:17.489888,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
174,DC:A6:32:55:FC:3E,2020-07-17 02:22:17.489888,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-56
175,98:04:ED:C0:E4:41,2020-07-17 02:22:18.074152,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
176,DC:A6:32:55:FC:3E,2020-07-17 02:22:18.074152,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-60
177,98:04:ED:C0:E4:41,2020-07-17 02:22:20.079213,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
178,DC:A6:32:55:FC:3E,2020-07-17 02:22:20.079213,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
179,98:04:ED:C0:E4:41,2020-07-17 02:22:21.553004,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-99
180,DC:A6:32:55:FC:3E,2020-07-17 02:22:21.553004,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-61
181,98:04:ED:C0:E4:41,2020-07-17 02:22:22.020494,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
182,DC:A6:32:55:FC:3E,2020-07-17 02:22:22.020494,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
183,98:04:ED:C0:E4:41,2020-07-17 02:22:23.227387,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
184,DC:A6:32:55:FC:3E,2020-07-17 02:22:23.227387,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-56
185,98:04:ED:C0:E4:41,2020-07-17 02:22:24.124448,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
186,DC:A6:32:55:FC:3E,2020-07-17 02:22:24.124448,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-56
187,98:04:ED:C0:E4:41,2020-07-17 02:22:25.108078,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
188,DC:A6:32:55:FC:3E,2020-07-17 02:22:25.108078,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
189,98:04:ED:C0:E4:41,2020-07-17 02:22:26.245589,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
190,DC:A6:32:55:FC:3E,2020-07-17 02:22:26.245589,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
191,98:04:ED:C0:E4:41,2020-07-17 02:22:27.274361,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
192,DC:A6:32:55:FC:3E,2020-07-17 02:22:27.274361,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
193,98:04:ED:C0:E4:41,2020-07-17 02:22:28.095571,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
194,DC:A6:32:55:FC:3E,2020-07-17 02:22:28.095571,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
195,98:04:ED:C0:E4:41,2020-07-17 02:22:29.041852,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
196,DC:A6:32:55:FC:3E,2020-07-17 02:22:29.041852,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
197,98:04:ED:C0:E4:41,2020-07-17 02:22:30.186926,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
198,DC:A6:32:55:FC:3E,2020-07-17 02:22:30.186926,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-58
199,DC:A6:32:55:FC:3E,2020-07-17 02:22:31.084380,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-56
200,98:04:ED:C0:E4:41,2020-07-17 02:22:31.084380,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
201,DC:A6:32:55:FC:3E,2020-07-17 02:22:32.173145,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
202,98:04:ED:C0:E4:41,2020-07-17 02:22:32.173145,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-99
203,98:04:ED:C0:E4:41,2020-07-17 02:22:33.116903,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
204,DC:A6:32:55:FC:3E,2020-07-17 02:22:33.116903,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-56
205,DC:A6:32:55:FC:3E,2020-07-17 02:22:34.417084,323f1066-cae3-11ea-a762-dca63255fc3b,1,1,1,-62
206,98:04:ED:C0:E4:41,2020-07-17 02:22:34.417084,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
