SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
52,98:04:ED:C0:E4:41,2020-07-17 07:26:07.105994,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
53,DC:A6:32:55:FC:3E,2020-07-17 07:26:07.105994,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
54,98:04:ED:C0:E4:41,2020-07-17 07:26:08.494722,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
55,DC:A6:32:55:FC:3E,2020-07-17 07:26:08.494722,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
56,98:04:ED:C0:E4:41,2020-07-17 07:26:09.912267,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
57,DC:A6:32:55:FC:3E,2020-07-17 07:26:10.050965,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-55
58,98:04:ED:C0:E4:41,2020-07-17 07:26:10.050965,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
59,DC:A6:32:55:FC:3E,2020-07-17 07:26:12.056105,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
60,98:04:ED:C0:E4:41,2020-07-17 07:26:12.056105,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
61,DC:A6:32:55:FC:3E,2020-07-17 07:26:13.162345,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-72
62,98:04:ED:C0:E4:41,2020-07-17 07:26:13.162345,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
63,DC:A6:32:55:FC:3E,2020-07-17 07:26:14.307387,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
64,98:04:ED:C0:E4:41,2020-07-17 07:26:14.307387,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
65,98:04:ED:C0:E4:41,2020-07-17 07:26:15.190471,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
66,DC:A6:32:55:FC:3E,2020-07-17 07:26:15.190471,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-70
67,98:04:ED:C0:E4:41,2020-07-17 07:26:16.036170,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
68,DC:A6:32:55:FC:3E,2020-07-17 07:26:16.036170,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
69,98:04:ED:C0:E4:41,2020-07-17 07:26:18.002484,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
70,DC:A6:32:55:FC:3E,2020-07-17 07:26:18.002484,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-55
71,DC:A6:32:55:FC:3E,2020-07-17 07:26:19.363791,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
72,98:04:ED:C0:E4:41,2020-07-17 07:26:19.363791,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
73,98:04:ED:C0:E4:41,2020-07-17 07:26:20.003866,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
74,DC:A6:32:55:FC:3E,2020-07-17 07:26:20.003866,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
75,98:04:ED:C0:E4:41,2020-07-17 07:26:21.281872,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
76,DC:A6:32:55:FC:3E,2020-07-17 07:26:21.281872,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
77,98:04:ED:C0:E4:41,2020-07-17 07:26:22.018791,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
78,DC:A6:32:55:FC:3E,2020-07-17 07:26:22.018791,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
79,98:04:ED:C0:E4:41,2020-07-17 07:26:23.163829,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
80,DC:A6:32:55:FC:3E,2020-07-17 07:26:23.163829,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-55
81,98:04:ED:C0:E4:41,2020-07-17 07:26:24.190715,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
82,DC:A6:32:55:FC:3E,2020-07-17 07:26:24.190715,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
83,DC:A6:32:55:FC:3E,2020-07-17 07:26:25.038867,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-72
84,98:04:ED:C0:E4:41,2020-07-17 07:26:25.038867,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
85,98:04:ED:C0:E4:41,2020-07-17 07:26:26.058882,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
86,DC:A6:32:55:FC:3E,2020-07-17 07:26:26.058882,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-55
87,98:04:ED:C0:E4:41,2020-07-17 07:26:27.110111,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
88,DC:A6:32:55:FC:3E,2020-07-17 07:26:27.110111,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
89,98:04:ED:C0:E4:41,2020-07-17 07:26:28.166422,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
90,DC:A6:32:55:FC:3E,2020-07-17 07:26:28.166422,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-55
91,98:04:ED:C0:E4:41,2020-07-17 07:26:29.016402,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
92,DC:A6:32:55:FC:3E,2020-07-17 07:26:29.016402,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-70
93,DC:A6:32:55:FC:3E,2020-07-17 07:26:30.061475,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
94,98:04:ED:C0:E4:41,2020-07-17 07:26:30.061475,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
95,DC:A6:32:55:FC:3E,2020-07-17 07:26:31.162760,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
96,98:04:ED:C0:E4:41,2020-07-17 07:26:31.162760,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
97,DC:A6:32:55:FC:3E,2020-07-17 07:26:32.248342,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
98,98:04:ED:C0:E4:41,2020-07-17 07:26:32.248342,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
99,DC:A6:32:55:FC:3E,2020-07-17 07:26:33.026514,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-70
100,98:04:ED:C0:E4:41,2020-07-17 07:26:33.026514,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
101,98:04:ED:C0:E4:41,2020-07-17 07:26:34.236617,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
102,DC:A6:32:55:FC:3E,2020-07-17 07:26:34.236617,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
103,98:04:ED:C0:E4:41,2020-07-17 07:26:36.241737,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
104,DC:A6:32:55:FC:3E,2020-07-17 07:26:36.241737,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
105,98:04:ED:C0:E4:41,2020-07-17 07:26:37.215444,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
106,DC:A6:32:55:FC:3E,2020-07-17 07:26:37.215444,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
107,DC:A6:32:55:FC:3E,2020-07-17 07:26:38.045406,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-55
108,98:04:ED:C0:E4:41,2020-07-17 07:26:38.045406,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
109,DC:A6:32:55:FC:3E,2020-07-17 07:26:39.051636,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
110,98:04:ED:C0:E4:41,2020-07-17 07:26:39.051636,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
111,DC:A6:32:55:FC:3E,2020-07-17 07:26:40.256749,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
112,98:04:ED:C0:E4:41,2020-07-17 07:26:40.256749,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
113,DC:A6:32:55:FC:3E,2020-07-17 07:26:42.261822,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
114,98:04:ED:C0:E4:41,2020-07-17 07:26:42.261822,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
115,98:04:ED:C0:E4:41,2020-07-17 07:26:44.266901,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
116,DC:A6:32:55:FC:3E,2020-07-17 07:26:44.266901,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
117,98:04:ED:C0:E4:41,2020-07-17 07:26:45.044292,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
118,DC:A6:32:55:FC:3E,2020-07-17 07:26:45.044292,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-70
119,DC:A6:32:55:FC:3E,2020-07-17 07:26:46.511873,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
120,98:04:ED:C0:E4:41,2020-07-17 07:26:46.511873,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
121,98:04:ED:C0:E4:41,2020-07-17 07:26:47.046861,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
122,DC:A6:32:55:FC:3E,2020-07-17 07:26:47.046861,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
123,DC:A6:32:55:FC:3E,2020-07-17 07:26:48.147551,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
124,98:04:ED:C0:E4:41,2020-07-17 07:26:48.147551,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
125,DC:A6:32:55:FC:3E,2020-07-17 07:26:49.675728,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
126,98:04:ED:C0:E4:41,2020-07-17 07:26:49.675728,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
127,98:04:ED:C0:E4:41,2020-07-17 07:26:50.017534,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
128,DC:A6:32:55:FC:3E,2020-07-17 07:26:50.017534,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
129,DC:A6:32:55:FC:3E,2020-07-17 07:26:52.021973,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
130,98:04:ED:C0:E4:41,2020-07-17 07:26:52.021973,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
131,98:04:ED:C0:E4:41,2020-07-17 07:26:53.393391,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
132,DC:A6:32:55:FC:3E,2020-07-17 07:26:53.393391,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
133,DC:A6:32:55:FC:3E,2020-07-17 07:26:54.238318,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
134,98:04:ED:C0:E4:41,2020-07-17 07:26:54.238318,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
135,DC:A6:32:55:FC:3E,2020-07-17 07:26:55.007200,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
136,98:04:ED:C0:E4:41,2020-07-17 07:26:55.007200,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
137,DC:A6:32:55:FC:3E,2020-07-17 07:26:56.114615,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
138,98:04:ED:C0:E4:41,2020-07-17 07:26:56.114615,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
139,DC:A6:32:55:FC:3E,2020-07-17 07:26:57.070817,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-70
140,98:04:ED:C0:E4:41,2020-07-17 07:26:57.070817,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
141,DC:A6:32:55:FC:3E,2020-07-17 07:26:58.753479,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
142,98:04:ED:C0:E4:41,2020-07-17 07:26:58.753479,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
143,DC:A6:32:55:FC:3E,2020-07-17 07:26:59.053963,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
144,98:04:ED:C0:E4:41,2020-07-17 07:26:59.053963,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
145,98:04:ED:C0:E4:41,2020-07-17 07:27:00.002257,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
146,DC:A6:32:55:FC:3E,2020-07-17 07:27:00.002257,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
147,98:04:ED:C0:E4:41,2020-07-17 07:27:01.135956,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
148,DC:A6:32:55:FC:3E,2020-07-17 07:27:01.135956,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
149,DC:A6:32:55:FC:3E,2020-07-17 07:27:02.063463,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-59
150,98:04:ED:C0:E4:41,2020-07-17 07:27:02.063463,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
151,DC:A6:32:55:FC:3E,2020-07-17 07:27:03.053485,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-70
152,98:04:ED:C0:E4:41,2020-07-17 07:27:03.053485,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
153,98:04:ED:C0:E4:41,2020-07-17 07:27:05.058667,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
154,DC:A6:32:55:FC:3E,2020-07-17 07:27:05.058667,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
155,98:04:ED:C0:E4:41,2020-07-17 07:27:07.063708,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
156,DC:A6:32:55:FC:3E,2020-07-17 07:27:07.063708,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
157,DC:A6:32:55:FC:3E,2020-07-17 07:27:08.072372,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
158,98:04:ED:C0:E4:41,2020-07-17 07:27:08.072372,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
159,DC:A6:32:55:FC:3E,2020-07-17 07:27:09.021130,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-70
160,98:04:ED:C0:E4:41,2020-07-17 07:27:09.021130,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
161,98:04:ED:C0:E4:41,2020-07-17 07:27:10.055475,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
162,DC:A6:32:55:FC:3E,2020-07-17 07:27:10.055475,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
163,DC:A6:32:55:FC:3E,2020-07-17 07:27:11.153697,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
164,98:04:ED:C0:E4:41,2020-07-17 07:27:11.153697,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
165,DC:A6:32:55:FC:3E,2020-07-17 07:27:12.202444,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
166,98:04:ED:C0:E4:41,2020-07-17 07:27:12.202444,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
167,98:04:ED:C0:E4:41,2020-07-17 07:27:14.207591,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
168,DC:A6:32:55:FC:3E,2020-07-17 07:27:14.207591,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
169,DC:A6:32:55:FC:3E,2020-07-17 07:27:16.127667,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
170,98:04:ED:C0:E4:41,2020-07-17 07:27:16.127667,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
171,98:04:ED:C0:E4:41,2020-07-17 07:27:17.236368,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
172,DC:A6:32:55:FC:3E,2020-07-17 07:27:17.236368,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
173,DC:A6:32:55:FC:3E,2020-07-17 07:27:18.880065,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
174,98:04:ED:C0:E4:41,2020-07-17 07:27:19.003788,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
175,DC:A6:32:55:FC:3E,2020-07-17 07:27:19.003788,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
176,DC:A6:32:55:FC:3E,2020-07-17 07:27:21.007707,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
177,98:04:ED:C0:E4:41,2020-07-17 07:27:21.007707,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
178,98:04:ED:C0:E4:41,2020-07-17 07:27:22.023908,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
179,DC:A6:32:55:FC:3E,2020-07-17 07:27:22.023908,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
180,DC:A6:32:55:FC:3E,2020-07-17 07:27:23.011477,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
181,98:04:ED:C0:E4:41,2020-07-17 07:27:23.011477,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
182,DC:A6:32:55:FC:3E,2020-07-17 07:27:24.032666,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
183,98:04:ED:C0:E4:41,2020-07-17 07:27:24.032666,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
184,DC:A6:32:55:FC:3E,2020-07-17 07:27:25.050200,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
185,98:04:ED:C0:E4:41,2020-07-17 07:27:25.050200,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
186,98:04:ED:C0:E4:41,2020-07-17 07:27:26.006506,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
187,DC:A6:32:55:FC:3E,2020-07-17 07:27:26.006506,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
188,98:04:ED:C0:E4:41,2020-07-17 07:27:27.086561,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
189,DC:A6:32:55:FC:3E,2020-07-17 07:27:27.086561,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
190,DC:A6:32:55:FC:3E,2020-07-17 07:27:28.750370,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
191,98:04:ED:C0:E4:41,2020-07-17 07:27:28.750370,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
192,98:04:ED:C0:E4:41,2020-07-17 07:27:29.452792,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
193,DC:A6:32:55:FC:3E,2020-07-17 07:27:29.452792,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-57
194,DC:A6:32:55:FC:3E,2020-07-17 07:27:30.072875,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
195,98:04:ED:C0:E4:41,2020-07-17 07:27:30.072875,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
196,98:04:ED:C0:E4:41,2020-07-17 07:27:31.272250,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
197,DC:A6:32:55:FC:3E,2020-07-17 07:27:31.272250,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-56
198,98:04:ED:C0:E4:41,2020-07-17 07:27:32.202286,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
199,DC:A6:32:55:FC:3E,2020-07-17 07:27:32.202286,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-71
200,DC:A6:32:55:FC:3E,2020-07-17 07:27:33.577949,5545f83c-cbe1-11ea-9e09-dca63255fc3b,1,1,1,-58
201,98:04:ED:C0:E4:41,2020-07-17 07:27:33.577949,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
