SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
43,DC:A6:32:33:AB:0D,2020-07-23 14:54:48.255610,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
44,98:04:ED:C0:E4:41,2020-07-23 14:54:49.143210,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
45,DC:A6:32:33:AB:0D,2020-07-23 14:54:49.143210,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
46,98:04:ED:C0:E4:41,2020-07-23 14:54:50.056846,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
47,DC:A6:32:33:AB:0D,2020-07-23 14:54:50.056846,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
48,DC:A6:32:33:AB:0D,2020-07-23 14:54:52.060624,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
49,98:04:ED:C0:E4:41,2020-07-23 14:54:52.060624,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
50,98:04:ED:C0:E4:41,2020-07-23 14:54:53.035736,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
51,DC:A6:32:33:AB:0D,2020-07-23 14:54:53.035736,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
52,DC:A6:32:33:AB:0D,2020-07-23 14:54:54.124360,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
53,98:04:ED:C0:E4:41,2020-07-23 14:54:54.124360,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
54,DC:A6:32:33:AB:0D,2020-07-23 14:54:55.636932,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
55,98:04:ED:C0:E4:41,2020-07-23 14:54:55.636932,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
56,98:04:ED:C0:E4:41,2020-07-23 14:54:56.105646,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
57,DC:A6:32:33:AB:0D,2020-07-23 14:54:56.105646,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
58,DC:A6:32:33:AB:0D,2020-07-23 14:54:57.379363,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
59,98:04:ED:C0:E4:41,2020-07-23 14:54:57.379363,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
60,98:04:ED:C0:E4:41,2020-07-23 14:54:58.504444,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
61,DC:A6:32:33:AB:0D,2020-07-23 14:54:58.504444,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
62,98:04:ED:C0:E4:41,2020-07-23 14:54:59.009451,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
63,DC:A6:32:33:AB:0D,2020-07-23 14:54:59.009451,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-54
64,DC:A6:32:33:AB:0D,2020-07-23 14:55:00.108194,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
65,98:04:ED:C0:E4:41,2020-07-23 14:55:00.108194,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
66,98:04:ED:C0:E4:41,2020-07-23 14:55:01.168188,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
67,DC:A6:32:33:AB:0D,2020-07-23 14:55:01.168188,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
68,98:04:ED:C0:E4:41,2020-07-23 14:55:02.165673,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
69,DC:A6:32:33:AB:0D,2020-07-23 14:55:02.165673,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-55
70,98:04:ED:C0:E4:41,2020-07-23 14:55:03.075752,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
71,DC:A6:32:33:AB:0D,2020-07-23 14:55:03.075752,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
72,DC:A6:32:33:AB:0D,2020-07-23 14:55:04.202253,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
73,98:04:ED:C0:E4:41,2020-07-23 14:55:04.202253,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
74,DC:A6:32:33:AB:0D,2020-07-23 14:55:05.018220,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
75,98:04:ED:C0:E4:41,2020-07-23 14:55:05.018220,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
76,DC:A6:32:33:AB:0D,2020-07-23 14:55:06.060669,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
77,98:04:ED:C0:E4:41,2020-07-23 14:55:06.060669,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
78,98:04:ED:C0:E4:41,2020-07-23 14:55:07.098208,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
79,DC:A6:32:33:AB:0D,2020-07-23 14:55:07.098208,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
80,DC:A6:32:33:AB:0D,2020-07-23 14:55:08.051310,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-54
81,98:04:ED:C0:E4:41,2020-07-23 14:55:08.051310,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
82,DC:A6:32:33:AB:0D,2020-07-23 14:55:09.466787,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
83,98:04:ED:C0:E4:41,2020-07-23 14:55:09.466787,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
84,98:04:ED:C0:E4:41,2020-07-23 14:55:10.015768,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
85,DC:A6:32:33:AB:0D,2020-07-23 14:55:10.015768,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
86,98:04:ED:C0:E4:41,2020-07-23 14:55:11.061346,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
87,DC:A6:32:33:AB:0D,2020-07-23 14:55:11.061346,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
88,DC:A6:32:33:AB:0D,2020-07-23 14:55:12.229455,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
89,98:04:ED:C0:E4:41,2020-07-23 14:55:12.229455,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
90,DC:A6:32:33:AB:0D,2020-07-23 14:55:13.144501,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
91,98:04:ED:C0:E4:41,2020-07-23 14:55:13.144501,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
92,98:04:ED:C0:E4:41,2020-07-23 14:55:14.009472,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
93,DC:A6:32:33:AB:0D,2020-07-23 14:55:14.009472,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
94,98:04:ED:C0:E4:41,2020-07-23 14:55:15.687061,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
95,DC:A6:32:33:AB:0D,2020-07-23 14:55:15.687061,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
96,DC:A6:32:33:AB:0D,2020-07-23 14:55:16.048268,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
97,98:04:ED:C0:E4:41,2020-07-23 14:55:16.048268,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
98,98:04:ED:C0:E4:41,2020-07-23 14:55:17.245745,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
99,DC:A6:32:33:AB:0D,2020-07-23 14:55:17.245745,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-55
100,98:04:ED:C0:E4:41,2020-07-23 14:55:18.133246,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
101,DC:A6:32:33:AB:0D,2020-07-23 14:55:18.133246,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
102,98:04:ED:C0:E4:41,2020-07-23 14:55:19.145801,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
103,DC:A6:32:33:AB:0D,2020-07-23 14:55:19.145801,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-59
104,98:04:ED:C0:E4:41,2020-07-23 14:55:20.091354,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
105,DC:A6:32:33:AB:0D,2020-07-23 14:55:20.091354,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
106,98:04:ED:C0:E4:41,2020-07-23 14:55:21.194904,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
107,DC:A6:32:33:AB:0D,2020-07-23 14:55:21.194904,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
108,98:04:ED:C0:E4:41,2020-07-23 14:55:22.147102,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
109,DC:A6:32:33:AB:0D,2020-07-23 14:55:22.147102,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
110,98:04:ED:C0:E4:41,2020-07-23 14:55:23.205817,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
111,DC:A6:32:33:AB:0D,2020-07-23 14:55:23.205817,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
112,98:04:ED:C0:E4:41,2020-07-23 14:55:24.215856,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
113,DC:A6:32:33:AB:0D,2020-07-23 14:55:24.215856,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
114,DC:A6:32:33:AB:0D,2020-07-23 14:55:25.378341,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
115,98:04:ED:C0:E4:41,2020-07-23 14:55:25.378341,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
116,DC:A6:32:33:AB:0D,2020-07-23 14:55:26.390388,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
117,98:04:ED:C0:E4:41,2020-07-23 14:55:26.390388,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
118,98:04:ED:C0:E4:41,2020-07-23 14:55:27.003961,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
119,DC:A6:32:33:AB:0D,2020-07-23 14:55:27.003961,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
120,98:04:ED:C0:E4:41,2020-07-23 14:55:28.105871,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
121,DC:A6:32:33:AB:0D,2020-07-23 14:55:28.105871,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
122,DC:A6:32:33:AB:0D,2020-07-23 14:55:29.239633,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
123,98:04:ED:C0:E4:41,2020-07-23 14:55:29.239633,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
124,98:04:ED:C0:E4:41,2020-07-23 14:55:30.525858,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
125,DC:A6:32:33:AB:0D,2020-07-23 14:55:30.525858,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
126,DC:A6:32:33:AB:0D,2020-07-23 14:55:31.010854,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
127,98:04:ED:C0:E4:41,2020-07-23 14:55:31.010854,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
128,98:04:ED:C0:E4:41,2020-07-23 14:55:32.119610,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
129,DC:A6:32:33:AB:0D,2020-07-23 14:55:32.119610,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
130,DC:A6:32:33:AB:0D,2020-07-23 14:55:33.380950,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-54
131,98:04:ED:C0:E4:41,2020-07-23 14:55:33.380950,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
132,98:04:ED:C0:E4:41,2020-07-23 14:55:34.610910,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
133,98:04:ED:C0:E4:41,2020-07-23 14:55:35.037069,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
134,DC:A6:32:33:AB:0D,2020-07-23 14:55:35.037069,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
135,98:04:ED:C0:E4:41,2020-07-23 14:55:36.067106,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
136,DC:A6:32:33:AB:0D,2020-07-23 14:55:36.067106,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-54
137,98:04:ED:C0:E4:41,2020-07-23 14:55:37.167137,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
138,DC:A6:32:33:AB:0D,2020-07-23 14:55:37.167137,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
139,DC:A6:32:33:AB:0D,2020-07-23 14:55:38.002191,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
140,98:04:ED:C0:E4:41,2020-07-23 14:55:38.002191,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
141,DC:A6:32:33:AB:0D,2020-07-23 14:55:39.322198,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
142,98:04:ED:C0:E4:41,2020-07-23 14:55:39.322198,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
143,98:04:ED:C0:E4:41,2020-07-23 14:55:40.238391,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
144,DC:A6:32:33:AB:0D,2020-07-23 14:55:40.238391,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
145,98:04:ED:C0:E4:41,2020-07-23 14:55:41.373440,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
146,DC:A6:32:33:AB:0D,2020-07-23 14:55:41.373440,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-55
147,DC:A6:32:33:AB:0D,2020-07-23 14:55:42.202970,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
148,98:04:ED:C0:E4:41,2020-07-23 14:55:42.202970,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
149,DC:A6:32:33:AB:0D,2020-07-23 14:55:43.429681,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
150,98:04:ED:C0:E4:41,2020-07-23 14:55:43.429681,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
151,98:04:ED:C0:E4:41,2020-07-23 14:55:44.027117,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
152,DC:A6:32:33:AB:0D,2020-07-23 14:55:44.027117,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
153,98:04:ED:C0:E4:41,2020-07-23 14:55:45.057138,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
154,DC:A6:32:33:AB:0D,2020-07-23 14:55:45.057138,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
155,98:04:ED:C0:E4:41,2020-07-23 14:55:46.040928,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
156,DC:A6:32:33:AB:0D,2020-07-23 14:55:46.040928,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
157,DC:A6:32:33:AB:0D,2020-07-23 14:55:47.137154,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
158,98:04:ED:C0:E4:41,2020-07-23 14:55:47.137154,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
159,98:04:ED:C0:E4:41,2020-07-23 14:55:48.059721,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
160,DC:A6:32:33:AB:0D,2020-07-23 14:55:48.059721,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
161,DC:A6:32:33:AB:0D,2020-07-23 14:55:49.021518,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
162,98:04:ED:C0:E4:41,2020-07-23 14:55:49.021518,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
163,98:04:ED:C0:E4:41,2020-07-23 14:55:50.117165,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
164,DC:A6:32:33:AB:0D,2020-07-23 14:55:50.117165,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-55
165,98:04:ED:C0:E4:41,2020-07-23 14:55:51.637196,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
166,DC:A6:32:33:AB:0D,2020-07-23 14:55:51.637196,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
167,98:04:ED:C0:E4:41,2020-07-23 14:55:52.007144,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
168,DC:A6:32:33:AB:0D,2020-07-23 14:55:52.007144,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
169,98:04:ED:C0:E4:41,2020-07-23 14:55:53.738522,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
170,DC:A6:32:33:AB:0D,2020-07-23 14:55:53.738522,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
171,98:04:ED:C0:E4:41,2020-07-23 14:55:54.018377,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
172,DC:A6:32:33:AB:0D,2020-07-23 14:55:54.018377,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-55
173,98:04:ED:C0:E4:41,2020-07-23 14:55:55.028392,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
174,DC:A6:32:33:AB:0D,2020-07-23 14:55:55.028392,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
175,98:04:ED:C0:E4:41,2020-07-23 14:55:56.185967,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
176,DC:A6:32:33:AB:0D,2020-07-23 14:55:56.185967,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-55
177,98:04:ED:C0:E4:41,2020-07-23 14:55:57.192191,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
178,DC:A6:32:33:AB:0D,2020-07-23 14:55:57.192191,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
179,DC:A6:32:33:AB:0D,2020-07-23 14:55:58.015939,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-54
180,98:04:ED:C0:E4:41,2020-07-23 14:55:58.015939,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
181,98:04:ED:C0:E4:41,2020-07-23 14:55:59.315998,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
182,DC:A6:32:33:AB:0D,2020-07-23 14:55:59.315998,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
183,98:04:ED:C0:E4:41,2020-07-23 14:56:01.047871,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
184,DC:A6:32:33:AB:0D,2020-07-23 14:56:01.047871,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
185,98:04:ED:C0:E4:41,2020-07-23 14:56:02.292220,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
186,DC:A6:32:33:AB:0D,2020-07-23 14:56:02.292220,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-55
187,98:04:ED:C0:E4:41,2020-07-23 14:56:03.305958,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
188,DC:A6:32:33:AB:0D,2020-07-23 14:56:03.305958,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
189,98:04:ED:C0:E4:41,2020-07-23 14:56:04.042884,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
190,DC:A6:32:33:AB:0D,2020-07-23 14:56:04.042884,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
191,98:04:ED:C0:E4:41,2020-07-23 14:56:05.026005,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
192,DC:A6:32:33:AB:0D,2020-07-23 14:56:05.026005,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
193,98:04:ED:C0:E4:41,2020-07-23 14:56:06.008464,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
194,DC:A6:32:33:AB:0D,2020-07-23 14:56:06.008464,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-58
195,98:04:ED:C0:E4:41,2020-07-23 14:56:08.013557,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
196,DC:A6:32:33:AB:0D,2020-07-23 14:56:08.013557,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-57
197,98:04:ED:C0:E4:41,2020-07-23 14:56:09.050985,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
198,DC:A6:32:33:AB:0D,2020-07-23 14:56:09.050985,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-55
199,98:04:ED:C0:E4:41,2020-07-23 14:56:10.277327,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
200,DC:A6:32:33:AB:0D,2020-07-23 14:56:10.277327,eac3b1aa-c827-11ea-ad5a-dca63233ab0c,1,1,1,-56
