SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
136,DC:A6:32:55:FC:3E,2020-07-17 02:17:52.072236,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
137,98:04:ED:C0:E4:41,2020-07-17 02:17:52.072236,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
138,98:04:ED:C0:E4:41,2020-07-17 02:17:53.175932,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
139,DC:A6:32:55:FC:3E,2020-07-17 02:17:53.175932,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-67
140,98:04:ED:C0:E4:41,2020-07-17 02:17:54.005523,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
141,DC:A6:32:55:FC:3E,2020-07-17 02:17:54.005523,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-70
142,DC:A6:32:55:FC:3E,2020-07-17 02:17:55.118539,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-70
143,98:04:ED:C0:E4:41,2020-07-17 02:17:55.118539,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
144,98:04:ED:C0:E4:41,2020-07-17 02:17:56.093544,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
145,DC:A6:32:55:FC:3E,2020-07-17 02:17:56.093544,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-68
146,98:04:ED:C0:E4:41,2020-07-17 02:17:57.236123,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
147,DC:A6:32:55:FC:3E,2020-07-17 02:17:57.236123,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-65
148,DC:A6:32:55:FC:3E,2020-07-17 02:17:58.119868,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-67
149,98:04:ED:C0:E4:41,2020-07-17 02:17:58.119868,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
150,98:04:ED:C0:E4:41,2020-07-17 02:17:59.003559,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
151,DC:A6:32:55:FC:3E,2020-07-17 02:17:59.003559,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-68
152,DC:A6:32:55:FC:3E,2020-07-17 02:18:00.179813,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
153,98:04:ED:C0:E4:41,2020-07-17 02:18:00.179813,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
154,98:04:ED:C0:E4:41,2020-07-17 02:18:01.277392,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
155,DC:A6:32:55:FC:3E,2020-07-17 02:18:01.277392,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
156,DC:A6:32:55:FC:3E,2020-07-17 02:18:02.015556,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
157,98:04:ED:C0:E4:41,2020-07-17 02:18:02.015556,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
158,98:04:ED:C0:E4:41,2020-07-17 02:18:03.078728,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
159,DC:A6:32:55:FC:3E,2020-07-17 02:18:03.078728,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-65
160,98:04:ED:C0:E4:41,2020-07-17 02:18:04.201403,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
161,DC:A6:32:55:FC:3E,2020-07-17 02:18:04.201403,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-68
162,98:04:ED:C0:E4:41,2020-07-17 02:18:05.152488,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
163,DC:A6:32:55:FC:3E,2020-07-17 02:18:05.152488,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
164,DC:A6:32:55:FC:3E,2020-07-17 02:18:06.050010,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
165,98:04:ED:C0:E4:41,2020-07-17 02:18:06.050010,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
166,98:04:ED:C0:E4:41,2020-07-17 02:18:07.043822,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
167,DC:A6:32:55:FC:3E,2020-07-17 02:18:07.043822,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-68
168,98:04:ED:C0:E4:41,2020-07-17 02:18:08.052549,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
169,DC:A6:32:55:FC:3E,2020-07-17 02:18:08.052549,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
170,98:04:ED:C0:E4:41,2020-07-17 02:18:09.148248,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
171,DC:A6:32:55:FC:3E,2020-07-17 02:18:09.148248,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-67
172,DC:A6:32:55:FC:3E,2020-07-17 02:18:10.002660,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-68
173,98:04:ED:C0:E4:41,2020-07-17 02:18:10.002660,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
174,98:04:ED:C0:E4:41,2020-07-17 02:18:11.220118,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
175,DC:A6:32:55:FC:3E,2020-07-17 02:18:11.220118,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
176,98:04:ED:C0:E4:41,2020-07-17 02:18:12.076398,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
177,DC:A6:32:55:FC:3E,2020-07-17 02:18:12.076398,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-67
178,98:04:ED:C0:E4:41,2020-07-17 02:18:13.008927,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
179,DC:A6:32:55:FC:3E,2020-07-17 02:18:13.008927,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-68
180,98:04:ED:C0:E4:41,2020-07-17 02:18:14.234133,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
181,DC:A6:32:55:FC:3E,2020-07-17 02:18:14.234133,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
182,98:04:ED:C0:E4:41,2020-07-17 02:18:15.260425,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
183,DC:A6:32:55:FC:3E,2020-07-17 02:18:15.260425,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-67
184,98:04:ED:C0:E4:41,2020-07-17 02:18:16.040386,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
185,DC:A6:32:55:FC:3E,2020-07-17 02:18:16.040386,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-67
186,98:04:ED:C0:E4:41,2020-07-17 02:18:17.022820,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
187,DC:A6:32:55:FC:3E,2020-07-17 02:18:17.022820,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
188,98:04:ED:C0:E4:41,2020-07-17 02:18:18.054016,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
189,DC:A6:32:55:FC:3E,2020-07-17 02:18:18.054016,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-69
190,DC:A6:32:55:FC:3E,2020-07-17 02:18:19.372853,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-68
191,98:04:ED:C0:E4:41,2020-07-17 02:18:19.372853,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
192,98:04:ED:C0:E4:41,2020-07-17 02:18:20.204717,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
193,DC:A6:32:55:FC:3E,2020-07-17 02:18:20.204717,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-68
194,98:04:ED:C0:E4:41,2020-07-17 02:18:21.244114,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
195,DC:A6:32:55:FC:3E,2020-07-17 02:18:21.244114,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-65
196,98:04:ED:C0:E4:41,2020-07-17 02:18:22.024892,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
197,DC:A6:32:55:FC:3E,2020-07-17 02:18:22.024892,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
198,98:04:ED:C0:E4:41,2020-07-17 02:18:23.024123,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
199,DC:A6:32:55:FC:3E,2020-07-17 02:18:23.024123,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-66
200,98:04:ED:C0:E4:41,2020-07-17 02:18:24.131835,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
201,DC:A6:32:55:FC:3E,2020-07-17 02:18:24.131835,b11e8d5e-cadd-11ea-8916-dca63255fc3b,1,1,1,-65
