SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
28,98:04:ED:C0:E4:41,2020-07-17 04:52:20.027423,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
29,DC:A6:32:55:FC:3E,2020-07-17 04:52:20.027423,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
30,98:04:ED:C0:E4:41,2020-07-17 04:52:21.042448,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
31,DC:A6:32:55:FC:3E,2020-07-17 04:52:21.042448,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
32,98:04:ED:C0:E4:41,2020-07-17 04:52:22.687478,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
33,DC:A6:32:55:FC:3E,2020-07-17 04:52:22.687478,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
34,98:04:ED:C0:E4:41,2020-07-17 04:52:23.012540,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-99
35,DC:A6:32:55:FC:3E,2020-07-17 04:52:23.012540,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
36,DC:A6:32:55:FC:3E,2020-07-17 04:52:24.239379,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-67
37,98:04:ED:C0:E4:41,2020-07-17 04:52:24.239379,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
38,98:04:ED:C0:E4:41,2020-07-17 04:52:25.470133,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
39,DC:A6:32:55:FC:3E,2020-07-17 04:52:25.470133,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
40,98:04:ED:C0:E4:41,2020-07-17 04:52:26.003952,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
41,DC:A6:32:55:FC:3E,2020-07-17 04:52:26.003952,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-75
42,98:04:ED:C0:E4:41,2020-07-17 04:52:27.015143,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
43,DC:A6:32:55:FC:3E,2020-07-17 04:52:27.015143,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-74
44,98:04:ED:C0:E4:41,2020-07-17 04:52:28.112668,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
45,DC:A6:32:55:FC:3E,2020-07-17 04:52:28.112668,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-77
46,98:04:ED:C0:E4:41,2020-07-17 04:52:29.088296,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
47,DC:A6:32:55:FC:3E,2020-07-17 04:52:29.088296,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-69
48,98:04:ED:C0:E4:41,2020-07-17 04:52:30.006393,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
49,DC:A6:32:55:FC:3E,2020-07-17 04:52:30.006393,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
50,98:04:ED:C0:E4:41,2020-07-17 04:52:31.117747,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
51,DC:A6:32:55:FC:3E,2020-07-17 04:52:31.117747,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-69
52,98:04:ED:C0:E4:41,2020-07-17 04:52:32.275201,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
53,DC:A6:32:55:FC:3E,2020-07-17 04:52:32.275201,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-75
54,98:04:ED:C0:E4:41,2020-07-17 04:52:33.056489,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-99
55,DC:A6:32:55:FC:3E,2020-07-17 04:52:33.056489,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
56,98:04:ED:C0:E4:41,2020-07-17 04:52:34.042806,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
57,DC:A6:32:55:FC:3E,2020-07-17 04:52:34.042806,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
58,98:04:ED:C0:E4:41,2020-07-17 04:52:35.127866,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
59,DC:A6:32:55:FC:3E,2020-07-17 04:52:35.127866,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
60,98:04:ED:C0:E4:41,2020-07-17 04:52:36.056631,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
61,DC:A6:32:55:FC:3E,2020-07-17 04:52:36.056631,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
62,98:04:ED:C0:E4:41,2020-07-17 04:52:37.158454,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
63,DC:A6:32:55:FC:3E,2020-07-17 04:52:37.158454,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-74
64,98:04:ED:C0:E4:41,2020-07-17 04:52:38.010328,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
65,DC:A6:32:55:FC:3E,2020-07-17 04:52:38.010328,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
66,98:04:ED:C0:E4:41,2020-07-17 04:52:39.147880,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
67,DC:A6:32:55:FC:3E,2020-07-17 04:52:39.147880,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
68,DC:A6:32:55:FC:3E,2020-07-17 04:52:40.024277,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
69,98:04:ED:C0:E4:41,2020-07-17 04:52:40.024277,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
70,DC:A6:32:55:FC:3E,2020-07-17 04:52:41.395545,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-79
71,98:04:ED:C0:E4:41,2020-07-17 04:52:41.395545,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
72,98:04:ED:C0:E4:41,2020-07-17 04:52:42.126696,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
73,DC:A6:32:55:FC:3E,2020-07-17 04:52:42.126696,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-69
74,DC:A6:32:55:FC:3E,2020-07-17 04:52:43.034199,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-82
75,98:04:ED:C0:E4:41,2020-07-17 04:52:43.034199,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
76,98:04:ED:C0:E4:41,2020-07-17 04:52:44.150483,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
77,DC:A6:32:55:FC:3E,2020-07-17 04:52:44.150483,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-68
78,DC:A6:32:55:FC:3E,2020-07-17 04:52:45.444272,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-68
79,98:04:ED:C0:E4:41,2020-07-17 04:52:45.444272,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
80,98:04:ED:C0:E4:41,2020-07-17 04:52:46.013135,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
81,DC:A6:32:55:FC:3E,2020-07-17 04:52:46.013135,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
82,DC:A6:32:55:FC:3E,2020-07-17 04:52:47.078150,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
83,98:04:ED:C0:E4:41,2020-07-17 04:52:47.078150,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
84,98:04:ED:C0:E4:41,2020-07-17 04:52:48.055567,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
85,DC:A6:32:55:FC:3E,2020-07-17 04:52:48.055567,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
86,98:04:ED:C0:E4:41,2020-07-17 04:52:49.054364,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
87,DC:A6:32:55:FC:3E,2020-07-17 04:52:49.054364,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
88,98:04:ED:C0:E4:41,2020-07-17 04:52:50.415622,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
89,DC:A6:32:55:FC:3E,2020-07-17 04:52:50.415622,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
90,98:04:ED:C0:E4:41,2020-07-17 04:52:51.161741,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
91,DC:A6:32:55:FC:3E,2020-07-17 04:52:51.161741,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
92,98:04:ED:C0:E4:41,2020-07-17 04:52:52.308840,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
93,DC:A6:32:55:FC:3E,2020-07-17 04:52:52.308840,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
94,98:04:ED:C0:E4:41,2020-07-17 04:52:53.084429,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
95,DC:A6:32:55:FC:3E,2020-07-17 04:52:53.084429,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
96,DC:A6:32:55:FC:3E,2020-07-17 04:52:54.301968,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-82
97,98:04:ED:C0:E4:41,2020-07-17 04:52:54.301968,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-83
98,98:04:ED:C0:E4:41,2020-07-17 04:52:55.014505,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
99,DC:A6:32:55:FC:3E,2020-07-17 04:52:55.014505,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
100,98:04:ED:C0:E4:41,2020-07-17 04:52:56.135953,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
101,DC:A6:32:55:FC:3E,2020-07-17 04:52:56.135953,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-77
102,98:04:ED:C0:E4:41,2020-07-17 04:52:57.059588,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-84
103,DC:A6:32:55:FC:3E,2020-07-17 04:52:57.059588,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
104,98:04:ED:C0:E4:41,2020-07-17 04:52:58.045813,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
105,DC:A6:32:55:FC:3E,2020-07-17 04:52:58.045813,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-69
106,98:04:ED:C0:E4:41,2020-07-17 04:52:59.025835,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
107,DC:A6:32:55:FC:3E,2020-07-17 04:52:59.025835,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-74
108,98:04:ED:C0:E4:41,2020-07-17 04:53:00.050818,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
109,DC:A6:32:55:FC:3E,2020-07-17 04:53:00.050818,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
110,DC:A6:32:55:FC:3E,2020-07-17 04:53:01.563407,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-68
111,98:04:ED:C0:E4:41,2020-07-17 04:53:01.563407,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
112,98:04:ED:C0:E4:41,2020-07-17 04:53:02.008367,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
113,DC:A6:32:55:FC:3E,2020-07-17 04:53:02.008367,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
114,98:04:ED:C0:E4:41,2020-07-17 04:53:03.049053,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
115,DC:A6:32:55:FC:3E,2020-07-17 04:53:03.049053,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-69
116,98:04:ED:C0:E4:41,2020-07-17 04:53:04.129708,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
117,DC:A6:32:55:FC:3E,2020-07-17 04:53:04.129708,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
118,98:04:ED:C0:E4:41,2020-07-17 04:53:05.025953,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
119,DC:A6:32:55:FC:3E,2020-07-17 04:53:05.025953,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-86
120,98:04:ED:C0:E4:41,2020-07-17 04:53:07.030985,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
121,DC:A6:32:55:FC:3E,2020-07-17 04:53:07.030985,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
122,98:04:ED:C0:E4:41,2020-07-17 04:53:08.433555,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
123,DC:A6:32:55:FC:3E,2020-07-17 04:53:08.433555,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-68
124,98:04:ED:C0:E4:41,2020-07-17 04:53:09.114887,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
125,DC:A6:32:55:FC:3E,2020-07-17 04:53:09.114887,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-78
126,98:04:ED:C0:E4:41,2020-07-17 04:53:10.066118,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
127,DC:A6:32:55:FC:3E,2020-07-17 04:53:10.066118,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-69
128,98:04:ED:C0:E4:41,2020-07-17 04:53:11.154905,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
129,DC:A6:32:55:FC:3E,2020-07-17 04:53:11.154905,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-68
130,98:04:ED:C0:E4:41,2020-07-17 04:53:12.159219,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-101
131,DC:A6:32:55:FC:3E,2020-07-17 04:53:12.159219,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-68
132,98:04:ED:C0:E4:41,2020-07-17 04:53:13.170523,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
133,DC:A6:32:55:FC:3E,2020-07-17 04:53:13.170523,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
134,98:04:ED:C0:E4:41,2020-07-17 04:53:14.009889,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
135,DC:A6:32:55:FC:3E,2020-07-17 04:53:14.009889,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
136,98:04:ED:C0:E4:41,2020-07-17 04:53:15.047532,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
137,DC:A6:32:55:FC:3E,2020-07-17 04:53:15.047532,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
138,98:04:ED:C0:E4:41,2020-07-17 04:53:16.038770,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-101
139,DC:A6:32:55:FC:3E,2020-07-17 04:53:16.038770,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
140,98:04:ED:C0:E4:41,2020-07-17 04:53:17.265020,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-100
141,DC:A6:32:55:FC:3E,2020-07-17 04:53:17.265020,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
142,98:04:ED:C0:E4:41,2020-07-17 04:53:18.006234,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-99
143,DC:A6:32:55:FC:3E,2020-07-17 04:53:18.006234,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
144,98:04:ED:C0:E4:41,2020-07-17 04:53:19.916331,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
145,DC:A6:32:55:FC:3E,2020-07-17 04:53:19.916331,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
146,98:04:ED:C0:E4:41,2020-07-17 04:53:20.006258,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
147,DC:A6:32:55:FC:3E,2020-07-17 04:53:20.006258,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
148,98:04:ED:C0:E4:41,2020-07-17 04:53:21.255161,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
149,DC:A6:32:55:FC:3E,2020-07-17 04:53:21.255161,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
150,98:04:ED:C0:E4:41,2020-07-17 04:53:22.223905,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
151,DC:A6:32:55:FC:3E,2020-07-17 04:53:22.223905,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-74
152,DC:A6:32:55:FC:3E,2020-07-17 04:53:23.023260,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
153,98:04:ED:C0:E4:41,2020-07-17 04:53:23.023260,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
154,98:04:ED:C0:E4:41,2020-07-17 04:53:24.050115,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
155,DC:A6:32:55:FC:3E,2020-07-17 04:53:24.050115,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
156,98:04:ED:C0:E4:41,2020-07-17 04:53:25.036531,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
157,DC:A6:32:55:FC:3E,2020-07-17 04:53:25.036531,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
158,DC:A6:32:55:FC:3E,2020-07-17 04:53:26.062082,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
159,98:04:ED:C0:E4:41,2020-07-17 04:53:26.062082,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
160,98:04:ED:C0:E4:41,2020-07-17 04:53:27.294112,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
161,DC:A6:32:55:FC:3E,2020-07-17 04:53:27.294112,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
162,98:04:ED:C0:E4:41,2020-07-17 04:53:28.005203,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
163,DC:A6:32:55:FC:3E,2020-07-17 04:53:28.005203,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
164,DC:A6:32:55:FC:3E,2020-07-17 04:53:29.300888,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
165,98:04:ED:C0:E4:41,2020-07-17 04:53:29.300888,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
166,98:04:ED:C0:E4:41,2020-07-17 04:53:30.046484,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
167,DC:A6:32:55:FC:3E,2020-07-17 04:53:30.046484,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
168,98:04:ED:C0:E4:41,2020-07-17 04:53:31.082831,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-90
169,DC:A6:32:55:FC:3E,2020-07-17 04:53:31.082831,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
170,98:04:ED:C0:E4:41,2020-07-17 04:53:32.116621,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
171,DC:A6:32:55:FC:3E,2020-07-17 04:53:32.116621,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-73
172,98:04:ED:C0:E4:41,2020-07-17 04:53:33.175425,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
173,DC:A6:32:55:FC:3E,2020-07-17 04:53:33.175425,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
174,98:04:ED:C0:E4:41,2020-07-17 04:53:34.059140,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
175,DC:A6:32:55:FC:3E,2020-07-17 04:53:34.059140,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
176,DC:A6:32:55:FC:3E,2020-07-17 04:53:35.291712,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
177,98:04:ED:C0:E4:41,2020-07-17 04:53:35.291712,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
178,98:04:ED:C0:E4:41,2020-07-17 04:53:36.231004,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
179,DC:A6:32:55:FC:3E,2020-07-17 04:53:36.231004,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
180,98:04:ED:C0:E4:41,2020-07-17 04:53:38.235496,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
181,DC:A6:32:55:FC:3E,2020-07-17 04:53:38.235496,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-71
182,DC:A6:32:55:FC:3E,2020-07-17 04:53:39.065594,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
183,98:04:ED:C0:E4:41,2020-07-17 04:53:39.065594,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
184,DC:A6:32:55:FC:3E,2020-07-17 04:53:40.124256,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-72
185,98:04:ED:C0:E4:41,2020-07-17 04:53:40.124256,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
186,DC:A6:32:55:FC:3E,2020-07-17 04:53:41.403038,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-70
187,98:04:ED:C0:E4:41,2020-07-17 04:53:41.403038,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
188,98:04:ED:C0:E4:41,2020-07-17 04:53:42.044273,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
189,DC:A6:32:55:FC:3E,2020-07-17 04:53:42.044273,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-74
190,98:04:ED:C0:E4:41,2020-07-17 04:53:43.104327,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
191,DC:A6:32:55:FC:3E,2020-07-17 04:53:43.104327,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-84
192,98:04:ED:C0:E4:41,2020-07-17 04:53:44.325646,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
193,DC:A6:32:55:FC:3E,2020-07-17 04:53:44.325646,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-79
194,98:04:ED:C0:E4:41,2020-07-17 04:53:45.371994,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
195,DC:A6:32:55:FC:3E,2020-07-17 04:53:45.371994,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-79
196,98:04:ED:C0:E4:41,2020-07-17 04:53:46.028126,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
197,DC:A6:32:55:FC:3E,2020-07-17 04:53:46.028126,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-55
198,98:04:ED:C0:E4:41,2020-07-17 04:53:47.065193,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
199,DC:A6:32:55:FC:3E,2020-07-17 04:53:47.065193,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-77
200,98:04:ED:C0:E4:41,2020-07-17 04:53:48.595718,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
201,DC:A6:32:55:FC:3E,2020-07-17 04:53:48.595718,d791ac82-cb00-11ea-8ffc-dca63255fc3b,1,1,1,-69
