SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
31,DC:A6:32:55:FC:3E,2020-07-17 05:51:13.298132,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
32,DC:A6:32:55:FC:3E,2020-07-17 05:51:14.725021,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
33,98:04:ED:C0:E4:41,2020-07-17 05:51:14.725021,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
34,98:04:ED:C0:E4:41,2020-07-17 05:51:15.052455,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
35,DC:A6:32:55:FC:3E,2020-07-17 05:51:15.052455,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
36,DC:A6:32:55:FC:3E,2020-07-17 05:51:16.086235,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
37,98:04:ED:C0:E4:41,2020-07-17 05:51:16.086235,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
38,98:04:ED:C0:E4:41,2020-07-17 05:51:17.045049,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
39,DC:A6:32:55:FC:3E,2020-07-17 05:51:17.045049,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-77
40,98:04:ED:C0:E4:41,2020-07-17 05:51:18.112556,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
41,DC:A6:32:55:FC:3E,2020-07-17 05:51:18.112556,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
42,DC:A6:32:55:FC:3E,2020-07-17 05:51:19.029841,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
43,98:04:ED:C0:E4:41,2020-07-17 05:51:19.029841,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
44,98:04:ED:C0:E4:41,2020-07-17 05:51:20.317048,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
45,DC:A6:32:55:FC:3E,2020-07-17 05:51:20.317048,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
46,98:04:ED:C0:E4:41,2020-07-17 05:51:21.192613,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
47,DC:A6:32:55:FC:3E,2020-07-17 05:51:21.192613,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
48,98:04:ED:C0:E4:41,2020-07-17 05:51:22.093915,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
49,DC:A6:32:55:FC:3E,2020-07-17 05:51:22.093915,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
50,98:04:ED:C0:E4:41,2020-07-17 05:51:23.011439,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
51,DC:A6:32:55:FC:3E,2020-07-17 05:51:23.011439,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
52,98:04:ED:C0:E4:41,2020-07-17 05:51:24.192366,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
53,DC:A6:32:55:FC:3E,2020-07-17 05:51:24.192366,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
54,DC:A6:32:55:FC:3E,2020-07-17 05:51:25.076484,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
55,98:04:ED:C0:E4:41,2020-07-17 05:51:25.076484,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
56,98:04:ED:C0:E4:41,2020-07-17 05:51:26.315249,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
57,DC:A6:32:55:FC:3E,2020-07-17 05:51:26.315249,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
58,DC:A6:32:55:FC:3E,2020-07-17 05:51:27.012709,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
59,98:04:ED:C0:E4:41,2020-07-17 05:51:27.012709,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
60,DC:A6:32:55:FC:3E,2020-07-17 05:51:28.036592,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
61,98:04:ED:C0:E4:41,2020-07-17 05:51:28.036592,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
62,98:04:ED:C0:E4:41,2020-07-17 05:51:29.343010,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
63,DC:A6:32:55:FC:3E,2020-07-17 05:51:29.343010,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
64,98:04:ED:C0:E4:41,2020-07-17 05:51:30.418467,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
65,DC:A6:32:55:FC:3E,2020-07-17 05:51:30.418467,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
66,98:04:ED:C0:E4:41,2020-07-17 05:51:31.296583,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
67,DC:A6:32:55:FC:3E,2020-07-17 05:51:31.296583,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
68,98:04:ED:C0:E4:41,2020-07-17 05:51:32.068491,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
69,DC:A6:32:55:FC:3E,2020-07-17 05:51:32.068491,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
70,98:04:ED:C0:E4:41,2020-07-17 05:51:33.059742,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
71,DC:A6:32:55:FC:3E,2020-07-17 05:51:33.059742,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-67
72,DC:A6:32:55:FC:3E,2020-07-17 05:51:34.107888,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-72
73,98:04:ED:C0:E4:41,2020-07-17 05:51:34.107888,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-99
74,98:04:ED:C0:E4:41,2020-07-17 05:51:35.132655,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
75,DC:A6:32:55:FC:3E,2020-07-17 05:51:35.132655,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
76,98:04:ED:C0:E4:41,2020-07-17 05:51:36.673062,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
77,DC:A6:32:55:FC:3E,2020-07-17 05:51:36.673062,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
78,98:04:ED:C0:E4:41,2020-07-17 05:51:37.074207,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
79,DC:A6:32:55:FC:3E,2020-07-17 05:51:37.074207,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-67
80,DC:A6:32:55:FC:3E,2020-07-17 05:51:38.139315,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-72
81,98:04:ED:C0:E4:41,2020-07-17 05:51:38.139315,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
82,98:04:ED:C0:E4:41,2020-07-17 05:51:39.074311,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
83,DC:A6:32:55:FC:3E,2020-07-17 05:51:39.074311,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-74
84,DC:A6:32:55:FC:3E,2020-07-17 05:51:40.104334,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
85,98:04:ED:C0:E4:41,2020-07-17 05:51:40.104334,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
86,98:04:ED:C0:E4:41,2020-07-17 05:51:41.109412,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
87,DC:A6:32:55:FC:3E,2020-07-17 05:51:41.109412,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-66
88,98:04:ED:C0:E4:41,2020-07-17 05:51:42.061836,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
89,DC:A6:32:55:FC:3E,2020-07-17 05:51:42.061836,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-67
90,98:04:ED:C0:E4:41,2020-07-17 05:51:43.143103,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
91,DC:A6:32:55:FC:3E,2020-07-17 05:51:43.143103,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
92,98:04:ED:C0:E4:41,2020-07-17 05:51:44.663177,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
93,DC:A6:32:55:FC:3E,2020-07-17 05:51:44.663177,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
94,98:04:ED:C0:E4:41,2020-07-17 05:51:45.034387,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
95,DC:A6:32:55:FC:3E,2020-07-17 05:51:45.034387,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
96,98:04:ED:C0:E4:41,2020-07-17 05:51:46.013154,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
97,DC:A6:32:55:FC:3E,2020-07-17 05:51:46.013154,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-72
98,98:04:ED:C0:E4:41,2020-07-17 05:51:47.397041,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
99,DC:A6:32:55:FC:3E,2020-07-17 05:51:47.397041,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
100,DC:A6:32:55:FC:3E,2020-07-17 05:51:48.147026,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
101,98:04:ED:C0:E4:41,2020-07-17 05:51:48.147026,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-95
102,DC:A6:32:55:FC:3E,2020-07-17 05:51:49.165748,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-75
103,98:04:ED:C0:E4:41,2020-07-17 05:51:49.165748,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
104,DC:A6:32:55:FC:3E,2020-07-17 05:51:50.208360,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
105,98:04:ED:C0:E4:41,2020-07-17 05:51:50.208360,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
106,98:04:ED:C0:E4:41,2020-07-17 05:51:51.272722,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
107,DC:A6:32:55:FC:3E,2020-07-17 05:51:51.272722,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
108,98:04:ED:C0:E4:41,2020-07-17 05:51:52.008297,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
109,DC:A6:32:55:FC:3E,2020-07-17 05:51:52.008297,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-66
110,98:04:ED:C0:E4:41,2020-07-17 05:51:53.033976,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
111,DC:A6:32:55:FC:3E,2020-07-17 05:51:53.033976,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
112,DC:A6:32:55:FC:3E,2020-07-17 05:51:55.038449,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-67
113,98:04:ED:C0:E4:41,2020-07-17 05:51:55.038449,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
114,98:04:ED:C0:E4:41,2020-07-17 05:51:56.201043,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
115,DC:A6:32:55:FC:3E,2020-07-17 05:51:56.201043,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
116,98:04:ED:C0:E4:41,2020-07-17 05:51:57.019103,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
117,DC:A6:32:55:FC:3E,2020-07-17 05:51:57.019103,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-67
118,98:04:ED:C0:E4:41,2020-07-17 05:51:58.112107,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
119,DC:A6:32:55:FC:3E,2020-07-17 05:51:58.112107,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-72
120,DC:A6:32:55:FC:3E,2020-07-17 05:51:59.014842,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
121,98:04:ED:C0:E4:41,2020-07-17 05:51:59.014842,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
122,98:04:ED:C0:E4:41,2020-07-17 05:52:00.179835,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
123,DC:A6:32:55:FC:3E,2020-07-17 05:52:00.179835,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
124,98:04:ED:C0:E4:41,2020-07-17 05:52:01.049124,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-96
125,DC:A6:32:55:FC:3E,2020-07-17 05:52:01.049124,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
126,98:04:ED:C0:E4:41,2020-07-17 05:52:02.118533,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
127,DC:A6:32:55:FC:3E,2020-07-17 05:52:02.118533,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
128,98:04:ED:C0:E4:41,2020-07-17 05:52:03.356603,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
129,DC:A6:32:55:FC:3E,2020-07-17 05:52:03.356603,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-74
130,DC:A6:32:55:FC:3E,2020-07-17 05:52:04.022408,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
131,98:04:ED:C0:E4:41,2020-07-17 05:52:04.022408,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
132,98:04:ED:C0:E4:41,2020-07-17 05:52:05.026099,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
133,DC:A6:32:55:FC:3E,2020-07-17 05:52:05.026099,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
134,98:04:ED:C0:E4:41,2020-07-17 05:52:06.232419,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
135,DC:A6:32:55:FC:3E,2020-07-17 05:52:06.232419,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-74
136,98:04:ED:C0:E4:41,2020-07-17 05:52:07.139283,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
137,DC:A6:32:55:FC:3E,2020-07-17 05:52:07.139283,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
138,98:04:ED:C0:E4:41,2020-07-17 05:52:08.028697,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
139,DC:A6:32:55:FC:3E,2020-07-17 05:52:08.028697,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
140,98:04:ED:C0:E4:41,2020-07-17 05:52:09.128797,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
141,DC:A6:32:55:FC:3E,2020-07-17 05:52:09.128797,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
142,98:04:ED:C0:E4:41,2020-07-17 05:52:10.446263,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
143,DC:A6:32:55:FC:3E,2020-07-17 05:52:10.446263,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-72
144,98:04:ED:C0:E4:41,2020-07-17 05:52:11.242548,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
145,DC:A6:32:55:FC:3E,2020-07-17 05:52:11.242548,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
146,98:04:ED:C0:E4:41,2020-07-17 05:52:12.088867,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
147,DC:A6:32:55:FC:3E,2020-07-17 05:52:12.088867,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
148,98:04:ED:C0:E4:41,2020-07-17 05:52:13.115090,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
149,DC:A6:32:55:FC:3E,2020-07-17 05:52:13.115090,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-72
150,98:04:ED:C0:E4:41,2020-07-17 05:52:14.038830,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
151,DC:A6:32:55:FC:3E,2020-07-17 05:52:14.038830,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
152,98:04:ED:C0:E4:41,2020-07-17 05:52:15.038928,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
153,DC:A6:32:55:FC:3E,2020-07-17 05:52:15.038928,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
154,98:04:ED:C0:E4:41,2020-07-17 05:52:16.143905,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-91
155,DC:A6:32:55:FC:3E,2020-07-17 05:52:16.143905,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
156,98:04:ED:C0:E4:41,2020-07-17 05:52:17.069517,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
157,DC:A6:32:55:FC:3E,2020-07-17 05:52:17.069517,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
158,98:04:ED:C0:E4:41,2020-07-17 05:52:18.027724,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
159,DC:A6:32:55:FC:3E,2020-07-17 05:52:18.027724,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
160,98:04:ED:C0:E4:41,2020-07-17 05:52:19.006453,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
161,DC:A6:32:55:FC:3E,2020-07-17 05:52:19.006453,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-73
162,98:04:ED:C0:E4:41,2020-07-17 05:52:20.284010,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
163,DC:A6:32:55:FC:3E,2020-07-17 05:52:20.284010,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
164,98:04:ED:C0:E4:41,2020-07-17 05:52:21.567808,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-105
165,DC:A6:32:55:FC:3E,2020-07-17 05:52:21.567808,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-72
166,98:04:ED:C0:E4:41,2020-07-17 05:52:22.024014,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-94
167,DC:A6:32:55:FC:3E,2020-07-17 05:52:22.024014,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-78
168,98:04:ED:C0:E4:41,2020-07-17 05:52:23.115264,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
169,DC:A6:32:55:FC:3E,2020-07-17 05:52:23.115264,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-74
170,98:04:ED:C0:E4:41,2020-07-17 05:52:24.454151,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-88
171,DC:A6:32:55:FC:3E,2020-07-17 05:52:24.454151,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
172,98:04:ED:C0:E4:41,2020-07-17 05:52:25.017808,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
173,DC:A6:32:55:FC:3E,2020-07-17 05:52:25.017808,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
174,98:04:ED:C0:E4:41,2020-07-17 05:52:26.094134,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
175,DC:A6:32:55:FC:3E,2020-07-17 05:52:26.094134,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
176,98:04:ED:C0:E4:41,2020-07-17 05:52:27.398525,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-98
177,DC:A6:32:55:FC:3E,2020-07-17 05:52:27.398525,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-68
178,98:04:ED:C0:E4:41,2020-07-17 05:52:28.026700,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
179,DC:A6:32:55:FC:3E,2020-07-17 05:52:28.026700,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
180,98:04:ED:C0:E4:41,2020-07-17 05:52:29.354184,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-86
181,DC:A6:32:55:FC:3E,2020-07-17 05:52:29.354184,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
182,DC:A6:32:55:FC:3E,2020-07-17 05:52:30.265472,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
183,98:04:ED:C0:E4:41,2020-07-17 05:52:30.265472,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-97
184,98:04:ED:C0:E4:41,2020-07-17 05:52:31.087927,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
185,DC:A6:32:55:FC:3E,2020-07-17 05:52:31.087927,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
186,98:04:ED:C0:E4:41,2020-07-17 05:52:32.002986,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
187,DC:A6:32:55:FC:3E,2020-07-17 05:52:32.002986,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-74
188,98:04:ED:C0:E4:41,2020-07-17 05:52:33.213054,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
189,DC:A6:32:55:FC:3E,2020-07-17 05:52:33.213054,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-80
190,98:04:ED:C0:E4:41,2020-07-17 05:52:34.039384,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
191,DC:A6:32:55:FC:3E,2020-07-17 05:52:34.039384,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-71
192,98:04:ED:C0:E4:41,2020-07-17 05:52:35.016800,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-85
193,DC:A6:32:55:FC:3E,2020-07-17 05:52:35.016800,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-74
194,98:04:ED:C0:E4:41,2020-07-17 05:52:36.015593,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-92
195,DC:A6:32:55:FC:3E,2020-07-17 05:52:36.015593,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
196,98:04:ED:C0:E4:41,2020-07-17 05:52:37.121195,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-87
197,DC:A6:32:55:FC:3E,2020-07-17 05:52:37.121195,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-69
198,98:04:ED:C0:E4:41,2020-07-17 05:52:38.169474,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-93
199,DC:A6:32:55:FC:3E,2020-07-17 05:52:38.169474,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
200,98:04:ED:C0:E4:41,2020-07-17 05:52:39.055769,74278bda-b644-4520-8f0c-720eaf059935,1,28336,197,-89
201,DC:A6:32:55:FC:3E,2020-07-17 05:52:39.055769,1ecc57e8-cb09-11ea-b211-dca63255fc3b,1,1,1,-70
